Location,Country,Disease,Species,HealthMap Alert ID,Headline,URL,Issue Date,Alert Tag,SC,SD,CC,CD,RO,Feed Name,Lon,Lat
Liberia,Liberia,Ebola,Humans,2937347,"Special focus Ebola: How can we estimate the impact of Ebola on food security in Guinea, Liberia and Sierra Leone?",http://reliefweb.int/node/713966,11/7/14 0:00,Warning,,,,,,ReliefWeb,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2937347,"Special focus Ebola: How can we estimate the impact of Ebola on food security in Guinea, Liberia and Sierra Leone?",http://reliefweb.int/node/713966,11/7/14 0:00,Warning,,,,,,ReliefWeb,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,2919844,WHO: Ebola Response Roadmap Situation Report - 31 October 2014,http://reliefweb.int/node/704832,10/30/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,2919844,WHO: Ebola Response Roadmap Situation Report - 31 October 2014,http://reliefweb.int/node/704832,10/30/14 0:00,Breaking,,,,,,ReliefWeb,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,2919844,WHO: Ebola Response Roadmap Situation Report - 31 October 2014,http://reliefweb.int/node/704832,10/30/14 0:00,Breaking,,,,,,ReliefWeb,-11.79192,8.56028
Spain,Spain,Ebola,Humans,2919844,WHO: Ebola Response Roadmap Situation Report - 31 October 2014,http://reliefweb.int/node/704832,10/30/14 0:00,Breaking,,,,,,ReliefWeb,-3.64957,40.22683
Mali,Mali,Ebola,Humans,2919844,WHO: Ebola Response Roadmap Situation Report - 31 October 2014,http://reliefweb.int/node/704832,10/30/14 0:00,Breaking,,,,,,ReliefWeb,-3.52442,17.350281
United States,United States,Ebola,Humans,2919844,WHO: Ebola Response Roadmap Situation Report - 31 October 2014,http://reliefweb.int/node/704832,10/30/14 0:00,Breaking,,,,,,ReliefWeb,-97.556099,39.96693
Nigeria,Nigeria,Ebola,Humans,2919844,WHO: Ebola Response Roadmap Situation Report - 31 October 2014,http://reliefweb.int/node/704832,10/30/14 0:00,Breaking,,,,,,ReliefWeb,8.10531,9.59396
Senegal,Senegal,Ebola,Humans,2919844,WHO: Ebola Response Roadmap Situation Report - 31 October 2014,http://reliefweb.int/node/704832,10/30/14 0:00,Breaking,,,,,,ReliefWeb,-14.46765,14.36697
DR Congo,DR Congo,Ebola,Humans,2919844,WHO: Ebola Response Roadmap Situation Report - 31 October 2014,http://reliefweb.int/node/704832,10/30/14 0:00,Breaking,,,,,,ReliefWeb,25,-2
Sierra Leone,Sierra Leone,Ebola,Humans,2912593,Sierra Leone: Ebola Emergency Weekly Situation Report No. 1 (20 - 26 October 2014),http://reliefweb.int/node/704049,10/25/14 0:00,Breaking,4199,1023,,,,ReliefWeb,-11.79192,8.56028
"Bombali District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2912593,Sierra Leone: Ebola Emergency Weekly Situation Report No. 1 (20 - 26 October 2014),http://reliefweb.int/node/704049,10/25/14 0:00,Breaking,,,,,,ReliefWeb,-12.25,9.33333
"Kailahun, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2912593,Sierra Leone: Ebola Emergency Weekly Situation Report No. 1 (20 - 26 October 2014),http://reliefweb.int/node/704049,10/25/14 0:00,Breaking,,,,,,ReliefWeb,-10.56667,8.28333
"Kenema, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2912593,Sierra Leone: Ebola Emergency Weekly Situation Report No. 1 (20 - 26 October 2014),http://reliefweb.int/node/704049,10/25/14 0:00,Breaking,,,,,,ReliefWeb,-11.1875,7.87667
"Moyamba District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2912593,Sierra Leone: Ebola Emergency Weekly Situation Report No. 1 (20 - 26 October 2014),http://reliefweb.int/node/704049,10/25/14 0:00,Breaking,,,,,,ReliefWeb,-12.5,8
"Port Loko, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2912593,Sierra Leone: Ebola Emergency Weekly Situation Report No. 1 (20 - 26 October 2014),http://reliefweb.int/node/704049,10/25/14 0:00,Breaking,,,,,,ReliefWeb,-12.78333,8.76667
"Koinadugu, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2912593,Sierra Leone: Ebola Emergency Weekly Situation Report No. 1 (20 - 26 October 2014),http://reliefweb.int/node/704049,10/25/14 0:00,Breaking,,,,,,ReliefWeb,-11.36667,9.53333
"Freetown, Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,2912593,Sierra Leone: Ebola Emergency Weekly Situation Report No. 1 (20 - 26 October 2014),http://reliefweb.int/node/704049,10/25/14 0:00,Breaking,,,,,,ReliefWeb,-13.22994,8.484
"Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,2912593,Sierra Leone: Ebola Emergency Weekly Situation Report No. 1 (20 - 26 October 2014),http://reliefweb.int/node/704049,10/25/14 0:00,Breaking,,,,,,ReliefWeb,-13,8.33333
Mali,Mali,Ebola,Humans,2912353,Mali Scrambles to Trace Ebola Victim's Contacts,http://reliefweb.int/node/704010,10/28/14 0:00,Warning,,,,,,ReliefWeb,-3.52442,17.350281
Guinea,Guinea,Ebola,Humans,2912353,Mali Scrambles to Trace Ebola Victim's Contacts,http://reliefweb.int/node/704010,10/28/14 0:00,Warning,,,,,,ReliefWeb,-10.94177,10.43821
"Kayes, Kayes, Mali",Mali,Ebola,Humans,2912353,Mali Scrambles to Trace Ebola Victim's Contacts,http://reliefweb.int/node/704010,10/28/14 0:00,Warning,,,,,,ReliefWeb,-11.4475,14.409444
"Bamako, Bamako, Mali",Mali,Ebola,Humans,2912353,Mali Scrambles to Trace Ebola Victim's Contacts,http://reliefweb.int/node/704010,10/28/14 0:00,Warning,,,,,,ReliefWeb,-8,12.65
Liberia,Liberia,Ebola,Humans,2908509,Huge drop in Ebola bodies across Liberian capital: Red Cross,http://reliefweb.int/node/703633,10/27/14 0:00,Breaking,4665,2705,,,,ReliefWeb,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2908509,Huge drop in Ebola bodies across Liberian capital: Red Cross,http://reliefweb.int/node/703633,10/27/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2908509,Huge drop in Ebola bodies across Liberian capital: Red Cross,http://reliefweb.int/node/703633,10/27/14 0:00,Breaking,,,,,,ReliefWeb,-11.79192,8.56028
"Montserrado County, Liberia",Liberia,Ebola,Humans,2908509,Huge drop in Ebola bodies across Liberian capital: Red Cross,http://reliefweb.int/node/703633,10/27/14 0:00,Breaking,,,,,,ReliefWeb,-10.5,6.5
Liberia,Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,6253,2104,,,,ReliefWeb,-9.30791,6.44809
"Bomi County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,173,47,,,,ReliefWeb,-10.83333,6.66667
"Bong County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,265,41,,,,ReliefWeb,-9.666667,7
"Gbarpolu County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,12,3,,,,ReliefWeb,-10.41667,7.16667
"Grand Bassa County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,121,49,,,,ReliefWeb,-9.75,6.25
"Grand Cape Mount County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,59,24,,,,ReliefWeb,-11,7.16667
"Grand Gedeh County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,4,2,,,,ReliefWeb,-8.083333,5.916667
"Grand Kru County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,27,20,,,,ReliefWeb,-8.221298,4.761386
"Lofa County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,623,342,,,,ReliefWeb,-10,7.916667
"Margibi County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,1119,457,,,,ReliefWeb,-10.25,6.5
"Maryland County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,14,8,,,,ReliefWeb,-7.75,4.75
"Montserrado County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,3501,1060,,,,ReliefWeb,-10.5,6.5
"Nimba County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,280,26,,,,ReliefWeb,-8.75,6.75
"River Gee County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,18,7,,,,ReliefWeb,-7.91667,5.25
"Rivercess County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,10,8,,,,ReliefWeb,-9.428971,5.809863
"Sinoe County, Liberia",Liberia,Ebola,Humans,2907316,Liberia Ebola Daily Sitrep no. 162 (24 October 2014),http://reliefweb.int/node/703467,10/24/14 0:00,Breaking,27,10,,,,ReliefWeb,-8.66667,5.33333
Sierra Leone,Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,3562,1037,,,,ReliefWeb,-11.79192,8.56028
"Kenema, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,480,,,,,ReliefWeb,-11.1875,7.87667
"Kailahun, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,551,,,,,ReliefWeb,-10.56667,8.28333
"Kono District, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,38,,,,,ReliefWeb,-11,8.75
"Bombali District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,497,,,,,ReliefWeb,-12.25,9.33333
"Kambia, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,30,,,,,ReliefWeb,-12.91667,9.11667
"Koinadugu, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,9,,,,,ReliefWeb,-11.36667,9.53333
"Port Loko, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,491,,,,,ReliefWeb,-12.78333,8.76667
"Tonkolili District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,180,,,,,ReliefWeb,-11.66667,8.66667
"Bo District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,167,,,,,ReliefWeb,-11.666667,8
"Bonthe District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,2,,,,,ReliefWeb,-12.5,7.5
"Moyamba District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,90,,,,,ReliefWeb,-12.5,8
"Pujehun District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,26,,,,,ReliefWeb,-11.5,7.33333
"Western Area Rural, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,559,,,,,ReliefWeb,-13.035694,8.311498
"Western Area Urban, Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,2904229,"Ebola Outbreak Updates - October 26, 2014",http://reliefweb.int/node/703108,10/25/14 0:00,Breaking,442,,,,,ReliefWeb,-13.26617,8.45358
Mali,Mali,Ebola,Humans,2899838,Mali confirms its first case of Ebola,http://reliefweb.int/node/702953,10/23/14 0:00,Breaking,,,1,,,ReliefWeb,-3.52442,17.350281
"Kayes, Kayes, Mali",Mali,Ebola,Humans,2899838,Mali confirms its first case of Ebola,http://reliefweb.int/node/702953,10/23/14 0:00,Breaking,,,,,,ReliefWeb,-11.4475,14.409444
Guinea,Guinea,Ebola,Humans,2899838,Mali confirms its first case of Ebola,http://reliefweb.int/node/702953,10/23/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
Mali,Mali,Ebola,Humans,2899707,Girl dies of Ebola in Mali's first case: government source,http://reliefweb.int/node/702948,10/23/14 0:00,Breaking,,,1,1,,ReliefWeb,-3.52442,17.350281
Guinea,Guinea,Ebola,Humans,2899707,Girl dies of Ebola in Mali's first case: government source,http://reliefweb.int/node/702948,10/23/14 0:00,Breaking,,,,,,ReliefWeb,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,3347,1001,,,,ReliefWeb,-11.79192,8.56028
"Kailahun, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,550,,,,,ReliefWeb,-10.56667,8.28333
"Kenema, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,472,,,,,ReliefWeb,-11.1875,7.87667
"Bombali District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,470,,,,,ReliefWeb,-12.25,9.33333
"Koinadugu, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,5,,,,,ReliefWeb,-11.36667,9.53333
"Port Loko, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,480,,,,,ReliefWeb,-12.78333,8.76667
"Tonkolili District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,157,,,,,ReliefWeb,-11.66667,8.66667
"Bo District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,163,,,,,ReliefWeb,-11.666667,8
"Moyamba District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,86,,,,,ReliefWeb,-12.5,8
"Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,874,,,,,ReliefWeb,-13,8.33333
"Kambia, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,29,,,,,ReliefWeb,-12.91667,9.11667
"Bonthe District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,2,,,,,ReliefWeb,-12.5,7.5
"Pujehun District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,25,,,,,ReliefWeb,-11.5,7.33333
"Kono District, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2892018,"Ebola Virus Disease (EVD) Update (October 22, 2014)",http://reliefweb.int/node/702284,10/21/14 0:00,Breaking,34,,,,,ReliefWeb,-11,8.75
Sierra Leone,Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,3297,997,,,,ReliefWeb,-11.79192,8.56028
"Kailahun, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,549,,,,,ReliefWeb,-10.56667,8.28333
"Kenema, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,471,,,,,ReliefWeb,-11.1875,7.87667
"Kono District, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,34,,,,,ReliefWeb,-11,8.75
"Bombali District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,466,,,,,ReliefWeb,-12.25,9.33333
"Kambia, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,26,,,,,ReliefWeb,-12.91667,9.11667
"Koinadugu, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,5,,,,,ReliefWeb,-11.36667,9.53333
"Port Loko, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,460,,,,,ReliefWeb,-12.78333,8.76667
"Tonkolili District, Northern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,157,,,,,ReliefWeb,-11.66667,8.66667
"Bo District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,154,,,,,ReliefWeb,-11.666667,8
"Bonthe District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,2,,,,,ReliefWeb,-12.5,7.5
"Moyamba District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,86,,,,,ReliefWeb,-12.5,8
"Pujehun District, Southern Province, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,25,,,,,ReliefWeb,-11.5,7.33333
"Western Area Urban, Western Area, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,496,,,,,ReliefWeb,-13.26617,8.45358
"Western Area Rural, Sierra Leone",Sierra Leone,Ebola,Humans,2890260,"Ebola Virus Disease (EVD) Update (October 21, 2014)",http://reliefweb.int/node/702143,10/20/14 0:00,Breaking,366,,,,,ReliefWeb,-13.035694,8.311498
